PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS
SANTIAGO DEL ESTERO,RÍO HONDO,TERMAS DE RÍO HONDO,701,0,0,4,80,1,0,378
SANTIAGO DEL ESTERO,RÍO HONDO,VILLA RÍO HONDO,0,0,0,0,10,0,0,0
SANTIAGO DEL ESTERO,RIVADAVIA,COLONIA ALPINA,0,50,0,0,0,1,0,45
SANTIAGO DEL ESTERO,RIVADAVIA,PALO NEGRO,0,0,0,1,0,0,0,8
SANTIAGO DEL ESTERO,RIVADAVIA,SELVA,0,557,0,542,0,2,0,357
SANTIAGO DEL ESTERO,ROBLES,BELTRÁN,78,0,0,0,0,1,0,70
SANTIAGO DEL ESTERO,ROBLES,COLONIA EL SIMBOLAR,0,0,0,0,0,2,0,42
SANTIAGO DEL ESTERO,ROBLES,FERNÁNDEZ,523,0,0,3,0,1,0,108
SANTIAGO DEL ESTERO,ROBLES,INGENIERO FORRES (EST. CHAGUAR PUNCO),0,0,0,1,0,1,0,97
SANTIAGO DEL ESTERO,ROBLES,VILMER,0,0,0,3,0,1,0,0
SANTIAGO DEL ESTERO,SALAVINA,CHILCA JULIANA,0,0,0,2,0,1,0,1
SANTIAGO DEL ESTERO,SALAVINA,LOS TELARES,0,0,0,4,0,1,0,0
SANTIAGO DEL ESTERO,SALAVINA,VILLA SALAVINA,0,0,0,0,0,1,0,1
SANTIAGO DEL ESTERO,SAN MARTÍN,BREA POZO,0,0,0,1,0,1,0,74
SANTIAGO DEL ESTERO,SAN MARTÍN,ESTACIÓN ROBLES,0,0,0,0,0,1,0,0
SANTIAGO DEL ESTERO,SAN MARTÍN,ESTACIÓN TABOADA,0,0,0,0,0,1,0,3
SANTIAGO DEL ESTERO,SAN MARTÍN,VILLA NUEVA,0,0,0,0,0,0,0,1
SANTIAGO DEL ESTERO,SARMIENTO,GARZA,1,0,0,1,0,1,0,0
SANTIAGO DEL ESTERO,SILÍPICA,NUEVA FRANCIA,1,0,0,0,0,1,0,31
SANTIAGO DEL ESTERO,SILÍPICA,ÁRRAGA,1,0,0,2,0,1,0,83
SANTIAGO DEL ESTERO,SILÍPICA,SIMBOL,1,0,0,0,0,0,0,1
TIERRA DEL FUEGO,RÍO GRANDE,RÍO GRANDE,6225,23991,135,2437,1,13,0,4
TIERRA DEL FUEGO,RÍO GRANDE,TOLHUIN,251,0,0,2,0,3,0,64
TIERRA DEL FUEGO,USHUAIA,LAGUNA ESCONDIDA,0,0,0,0,0,1,0,0
TIERRA DEL FUEGO,USHUAIA,USHUAIA,2881,24014,170,1243,3,5,0,109
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,BASE ORCADAS,0,0,0,0,0,1,0,0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,BASE BELGRANO II,0,0,0,1,0,0,0,0
TIERRA DEL FUEGO,ANTARTIDA ARGENTINA,BASE SAN MARTIN,0,0,0,1,0,0,0,0
TUCUMAN,BURRUYACÚ,7 DE ABRIL,0,0,0,0,0,1,0,3
TUCUMAN,BURRUYACÚ,OTROS,0,0,0,0,0,1,0,0
TUCUMAN,BURRUYACÚ,VILLA BURRUYACÚ,0,0,0,0,0,3,0,3
TUCUMAN,BURRUYACÚ,GARMENDIA,0,0,0,0,0,0,0,3
TUCUMAN,BURRUYACÚ,PIEDRABUENA,0,0,0,0,0,0,0,3
TUCUMAN,CAPITAL,SAN MIGUEL DE TUCUMÁN (EST. TUCUMÁN),22302,19719,27,149883,338,15,0,373
TUCUMAN,CHICLIGASTA,ARCADIA,13,0,0,0,0,0,0,0
TUCUMAN,CHICLIGASTA,CONCEPCIÓN,1029,5,0,5701,0,0,0,23
TUCUMAN,CRUZ ALTA,ALDERETES,0,0,0,3905,5,0,0,0
TUCUMAN,CRUZ ALTA,BANDA DEL RÍO SALÍ,0,4,0,4034,14,0,0,71
TUCUMAN,CRUZ ALTA,LA FLORIDA,0,0,0,0,0,1,0,11
TUCUMAN,CRUZ ALTA,PACARÁ,0,0,0,0,0,0,0,2
TUCUMAN,CRUZ ALTA,RANCHILLOS,0,0,0,20,0,0,0,2
TUCUMAN,CRUZ ALTA,SAN ANDRÉS,339,0,0,2,0,0,0,0
TUCUMAN,CRUZ ALTA,EL BRACHO,0,0,0,0,0,0,0,10
TUCUMAN,CRUZ ALTA,DELFÍN GALLO,0,0,0,0,0,0,0,10
TUCUMAN,CRUZ ALTA,LOS RALOS,0,0,0,0,0,0,0,10
TUCUMAN,CRUZ ALTA,LAS CEJAS,0,0,0,20,0,2,0,0
TUCUMAN,CRUZ ALTA,COLOMBRES,0,0,0,0,0,0,0,1
TUCUMAN,FAMAILLÁ,FAMAILLÁ,416,0,0,117,0,1,0,79
TUCUMAN,GRANEROS,GRANEROS,0,0,0,0,0,2,0,17
TUCUMAN,GRANEROS,LAMADRID,0,0,0,4,0,1,0,21
TUCUMAN,GRANEROS,TACO RALO,0,0,0,0,0,0,0,36
TUCUMAN,JUAN BAUTISTA ALBERDI,JUAN BAUTISTA ALBERDI,570,0,0,0,0,1,0,0
TUCUMAN,LA COCHA,LA COCHA,236,0,0,0,0,4,0,4
TUCUMAN,LA COCHA,SAN JOSÉ DE LA COCHA,0,0,0,0,0,1,0,1
TUCUMAN,LEALES,BELLA VISTA,1112,0,0,95,4,0,0,55
TUCUMAN,LEALES,MANUEL GARCÍA FERNÁNDEZ,27,0,0,0,0,0,0,0
TUCUMAN,LEALES,PALA PALA,0,0,0,0,0,1,0,15
TUCUMAN,LEALES,RÍO COLORADO,0,0,0,0,0,0,0,85
TUCUMAN,LEALES,SANTA ROSA DE LEALES,0,0,0,0,0,0,0,30
TUCUMAN,LEALES,VILLA DE LEALES,0,0,0,0,0,0,0,30
TUCUMAN,LEALES,VILLA FIAD - INGENIO LEALES,0,0,0,0,0,0,0,15
TUCUMAN,LEALES,ESTACIÓN ARÁOZ,0,0,0,20,0,0,0,0
TUCUMAN,LULES,EL MANANTIAL,0,3,0,2773,1,0,0,0
TUCUMAN,LULES,INGENIO SAN PABLO,580,0,0,193,0,0,0,155
TUCUMAN,LULES,LA REDUCCIÓN,287,0,0,0,0,0,0,0
TUCUMAN,LULES,LULES,637,1,0,2770,4,0,0,233
TUCUMAN,MONTEROS,ACHERAL,7,0,0,133,0,0,0,11
TUCUMAN,MONTEROS,MONTEROS,718,0,0,20,0,0,0,226
TUCUMAN,MONTEROS,PUEBLO INDEPENDENCIA,4,0,0,0,0,0,0,0
TUCUMAN,MONTEROS,RÍO SECO,11,0,0,6,0,0,0,330
TUCUMAN,MONTEROS,SANTA LUCÍA,1,0,0,0,0,0,0,13
TUCUMAN,MONTEROS,VILLA QUINTEROS,11,0,0,0,0,0,0,391
TUCUMAN,MONTEROS,CAPITÁN CÁCERES,0,0,0,0,0,0,0,40
TUCUMAN,MONTEROS,SARGENTO MOYA,0,0,0,0,0,0,0,29
TUCUMAN,MONTEROS,TENIENTE BERDINA,0,0,0,0,0,0,0,26
TUCUMAN,OTROS,OTROS,0,0,0,0,9,0,0,0
TUCUMAN,RÍO CHICO,AGUILARES,1407,0,0,0,0,0,0,93
TUCUMAN,RÍO CHICO,LOS SARMIENTOS,33,0,0,0,0,0,0,0
TUCUMAN,RÍO CHICO,SANTA ANA,1,0,0,0,0,0,0,0
TUCUMAN,RÍO CHICO,RÍO CHICO,0,0,0,0,0,0,0,1
TUCUMAN,SIMOCA,SIMOCA,0,0,0,0,0,0,0,71
TUCUMAN,SIMOCA,ATAHONA,0,0,0,0,0,0,0,15
TUCUMAN,SIMOCA,MONTEAGUDO,0,0,0,0,0,0,0,17
TUCUMAN,SIMOCA,NUEVA TRINIDAD,0,0,0,0,0,0,0,68
TUCUMAN,SIMOCA,VILLA CHICLIGASTA,0,0,0,0,0,0,0,221
TUCUMAN,TAFÍ DEL VALLE,AMAICHA DEL VALLE,0,0,0,474,0,1,0,206
TUCUMAN,TAFÍ DEL VALLE,COLALAO DEL VALLE,0,0,0,0,0,0,0,64
TUCUMAN,TAFÍ DEL VALLE,EL MOLLAR,0,0,0,0,0,1,0,17
TUCUMAN,TAFÍ DEL VALLE,TAFÍ DEL VALLE,138,0,0,0,1,1,0,349
TUCUMAN,TAFÍ VIEJO,BARRIO LOMAS DE TAFÍ,151,0,0,0,0,0,0,0
TUCUMAN,TAFÍ VIEJO,BARRIO MUTUAL SAN MARTÍN,13,0,0,0,0,0,0,0
TUCUMAN,TAFÍ VIEJO,TAFÍ VIEJO,2779,583,0,9962,11,0,0,11
TUCUMAN,TAFÍ VIEJO,DIAGONAL NORTE - LUZ Y FUERZA - LOS POCITOS - VILLA NUEVA ITALIA (6),0,0,0,609,0,0,0,0
TUCUMAN,TAFÍ VIEJO,VILLA MARIANO MORENO - EL COLMENAR,0,0,0,7422,0,0,0,0
TUCUMAN,TRANCAS,SAN PEDRO DE COLALAO,0,0,0,0,0,0,0,424
TUCUMAN,TRANCAS,VILLA  DE TRANCAS,95,0,0,0,33,0,0,71
TUCUMAN,YERBA BUENA,VILLA CARMELA,636,0,0,0,1,0,0,79
TUCUMAN,YERBA BUENA,YERBA BUENA - MARCOS PAZ,129,46,0,17796,33,0,0,1
